id,funded_amount,loan_amount,activity,sector,use,country_code,country,region,currency,partner_id,posted_time,disbursed_time,funded_time,term_in_months,lender_count,tags,borrower_genders,repayment_interval,date
1318871,325,325,Weaving,Arts,"to expand her weaving business by purchasing more raw materials like needles, colours, thread etc.",IN,India,Nadia,INR,428,2017-06-13 12:46:55+00:00,2017-05-22 07:00:00+00:00,2017-06-23 21:55:17+00:00,15,10,"#Elderly, #Fabrics",female,monthly,13/6/17
1318848,325,325,Weaving,Arts,to purchase raw materials for her weaving business.,IN,India,Nadia,INR,428,2017-06-13 12:09:27+00:00,2017-05-26 07:00:00+00:00,2017-06-24 21:16:55+00:00,15,10,"#Fabrics, user_favorite",female,monthly,13/6/17
1318746,325,325,Internet Cafe,Services,to expand cyber cafe business by purchasing more computers and other gadgets.,IN,India,Nadia,INR,428,2017-06-13 09:31:27+00:00,2017-05-26 07:00:00+00:00,2017-06-22 05:19:42+00:00,15,6,#Technology,female,monthly,13/6/17
1318850,325,325,Weaving,Arts,"to expand her weaving business by purchasing more raw materials like needles, colors, thread, etc.",IN,India,Nadia,INR,428,2017-06-13 12:13:05+00:00,2017-05-22 07:00:00+00:00,2017-06-21 17:47:17+00:00,15,13,"#Fabrics, user_favorite",female,monthly,13/6/17
1318717,150,375,Food Stall,Food,to expand A food stall  by selling more breakfast items.,IN,India,Rayagada,INR,428,2017-06-13 09:07:18+00:00,2017-06-04 07:00:00+00:00,,21,6,"user_favorite, user_favorite, #Woman Owned Biz, user_favorite",female,monthly,13/6/17
1318763,250,250,Embroidery,Arts,to expand her embroidery business by purchasing more raw materials.,IN,India,Kutch,INR,428,2017-06-13 09:46:25+00:00,2017-06-06 07:00:00+00:00,2017-06-22 18:02:31+00:00,15,10,#Fabrics,female,monthly,13/6/17
1318773,325,325,Office Supplies,Retail,"to expand her stationery shop by selling more pens, paper, and other items.",IN,India,Rayagada,INR,428,2017-06-13 09:54:03+00:00,2017-06-05 07:00:00+00:00,2017-07-10 15:41:33+00:00,21,10,"user_favorite, #Woman Owned Biz",female,monthly,13/6/17
1318770,475,475,Personal Products Sales,Retail,"to expand her soap-selling business, by purchasing more stock of soaps from the market.",IN,India,Surendranagar,INR,428,2017-06-13 09:49:46+00:00,2017-06-06 07:00:00+00:00,2017-06-26 19:21:54+00:00,15,15,"#Elderly, user_favorite",female,monthly,13/6/17
1318731,400,400,Dairy,Agriculture,"to expand her milk business by a purchase of cows to sell butter, curd, etc.",IN,India,Kutch,INR,428,2017-06-13 09:17:42+00:00,2017-05-16 07:00:00+00:00,2017-06-22 07:06:05+00:00,15,15,"volunteer_pick, #Animals",female,monthly,13/6/17
1318792,375,375,Grocery Store,Food,"to invest in her grocery store by adding more items to it such as snacks, oil, sugar, etc.",IN,India,Rayagada,INR,428,2017-06-13 10:22:05+00:00,2017-06-05 07:00:00+00:00,2017-06-26 18:41:56+00:00,21,14,#Elderly,female,monthly,13/6/17
1319706,325,325,Grocery Store,Food,"to expand her grocery business by purchasing more raw materials such as  rice, oil, potatoes, etc.",IN,India,Burdwan,INR,428,2017-06-14 11:50:00+00:00,2017-05-29 07:00:00+00:00,2017-07-03 16:12:05+00:00,15,7,,female,monthly,14/6/17
1319622,325,325,Furniture Making,Manufacturing,to expand her husband's furniture business by purchasing more wood and raw materials.,IN,India,Nadia,INR,428,2017-06-14 09:40:19+00:00,2017-05-22 07:00:00+00:00,2017-06-25 14:22:53+00:00,15,6,,female,monthly,14/6/17
1319358,375,375,Beverages,Food,to expand her sugarcane juice business by purchasing a new machine and stock of sugarcane.,IN,India,Rayagada,INR,428,2017-06-14 05:40:34+00:00,2017-06-05 07:00:00+00:00,2017-06-22 02:27:48+00:00,21,15,"#Elderly, user_favorite, user_favorite",female,monthly,14/6/17
1319605,400,400,Weaving,Arts,to expand the handloom business to sell more handwoven saris.,IN,India,Nadia,INR,428,2017-06-14 09:25:16+00:00,2017-05-22 07:00:00+00:00,2017-06-23 14:05:48+00:00,15,15,,female,monthly,14/6/17
1319630,75,325,Food Production/Sales,Food,"to expand her snack selling business by increasing the sales of kachori, gathiya, etc.",IN,India,Khurda,INR,428,2017-06-14 09:47:18+00:00,2017-06-02 07:00:00+00:00,,21,3,#Woman Owned Biz,female,monthly,14/6/17
1319362,325,325,Arts,Arts,to start stone-work business by purchasing the necessary raw materials.,IN,India,Namakkal,INR,428,2017-06-14 05:42:15+00:00,2017-06-09 07:00:00+00:00,2017-06-28 17:40:43+00:00,21,13,"user_favorite, user_favorite",female,monthly,14/6/17
1319614,350,350,Grocery Store,Food,"to expand her grocery business by selling more sugar, tea, etc.",IN,India,Nadia,INR,428,2017-06-14 09:31:13+00:00,2017-05-22 07:00:00+00:00,2017-06-28 23:59:02+00:00,15,11,#Elderly,female,monthly,14/6/17
1319599,375,375,Dairy,Agriculture,"to expand her milk business by the purchase of cows to sell butter, curd, etc.",IN,India,Rayagada,INR,428,2017-06-14 09:21:33+00:00,2017-05-26 07:00:00+00:00,2017-06-23 14:14:14+00:00,22,15,"#Elderly, #Animals, user_favorite",female,monthly,14/6/17
1319708,475,475,Grocery Store,Food,"to expand her grocery business by purchasing more raw materials such as rice, oil, potatoes, etc.",IN,India,Nadia,INR,428,2017-06-14 11:50:24+00:00,2017-05-29 07:00:00+00:00,2017-07-02 02:36:42+00:00,15,9,#Fabrics,female,monthly,14/6/17
1319632,325,325,Dairy,Agriculture,"to expand her milk business by purchasing cows to sell butter, curd, etc.",IN,India,Khurda,INR,428,2017-06-14 09:48:40+00:00,2017-06-02 07:00:00+00:00,2017-06-26 20:06:39+00:00,21,10,"volunteer_pick, #Animals, user_favorite, user_favorite",female,monthly,14/6/17
1319592,375,375,Tailoring,Services,"to expand her tailoring business by making more frocks, salwar suits, etc.",IN,India,Rayagada,INR,428,2017-06-14 09:19:03+00:00,2017-05-26 07:00:00+00:00,2017-07-12 04:54:08+00:00,22,14,"#Fabrics, #Woman Owned Biz, user_favorite",female,monthly,14/6/17
1319722,325,325,Printing,Services,"to expand her image-making business by purchasing more raw materials like ink, a printer, etc.",IN,India,Burdwan,INR,428,2017-06-14 12:05:28+00:00,2017-05-29 07:00:00+00:00,2017-07-01 15:32:04+00:00,15,9,"user_favorite, #Unique",female,monthly,14/6/17
1319360,325,325,Arts,Arts,to start stone-work business by purchasing the necessary raw materials.,IN,India,Namakkal,INR,428,2017-06-14 05:41:32+00:00,2017-06-09 07:00:00+00:00,2017-06-23 12:26:52+00:00,21,12,user_favorite,female,monthly,14/6/17
1319713,300,300,Clothing Sales,Clothing,"to expand her clothes-selling business by purchasing more stock of shirts, pants, etc.",IN,India,Nadia,INR,428,2017-06-14 11:54:22+00:00,2017-05-29 07:00:00+00:00,2017-07-03 19:24:09+00:00,15,8,"#Woman Owned Biz, #Fabrics",female,monthly,14/6/17
1319714,250,250,Food,Food,to expand her paddy selling business by purchasing additional stocks of paddy.,IN,India,Burdwan,INR,428,2017-06-14 11:54:45+00:00,2017-05-26 07:00:00+00:00,2017-06-27 19:33:53+00:00,15,9,,female,monthly,14/6/17
1319601,400,400,Fruits & Vegetables,Food,"to expand her vegetable business by selling more tomatoes, brinjal, etc.",IN,India,Nadia,INR,428,2017-06-14 09:23:12+00:00,2017-05-22 07:00:00+00:00,2017-06-27 23:49:55+00:00,15,14,user_favorite,female,monthly,14/6/17
1319638,325,325,Fruits & Vegetables,Food,her expand her vegetable business by buying more items to sell.,IN,India,Nadia,INR,428,2017-06-14 09:51:12+00:00,2017-05-22 07:00:00+00:00,2017-06-29 14:06:41+00:00,15,11,,female,monthly,14/6/17
1319607,350,350,Weaving,Arts,to expand the handloom business to sell more handwoven saris.,IN,India,Nadia,INR,428,2017-06-14 09:26:08+00:00,2017-05-22 07:00:00+00:00,2017-06-23 18:38:31+00:00,15,8,,female,monthly,14/6/17
1319642,200,200,Weaving,Arts,her to sell more hand-woven saris.,IN,India,Nadia,INR,428,2017-06-14 09:55:24+00:00,2017-05-22 07:00:00+00:00,2017-06-23 13:16:39+00:00,15,7,,female,monthly,14/6/17
1319721,325,325,Clothing Sales,Clothing,"to expand her ready-made clothes selling business by purchasing more stock of shirts, pants, etc.",IN,India,Burdwan,INR,428,2017-06-14 12:04:35+00:00,2017-05-29 07:00:00+00:00,2017-07-01 19:24:16+00:00,15,2,#Woman Owned Biz,female,monthly,14/6/17
1319640,325,325,Fruits & Vegetables,Food,her to expand her vegetable-selling business by buying more vegetables to sell.,IN,India,Nadia,INR,428,2017-06-14 09:53:11+00:00,2017-05-22 07:00:00+00:00,2017-06-30 18:51:26+00:00,15,8,,female,monthly,14/6/17
1319617,300,300,Fruits & Vegetables,Food,"to expand her vegetable business by selling more tomatoes, brinjal, etc.",IN,India,Nadia,INR,428,2017-06-14 09:32:35+00:00,2017-05-22 07:00:00+00:00,2017-06-23 12:31:21+00:00,15,12,,female,monthly,14/6/17
1319699,325,325,Metal Shop,Manufacturing,to expand her metal business by purchasing more stock.,IN,India,Burdwan,INR,428,2017-06-14 11:46:38+00:00,2017-05-29 07:00:00+00:00,2017-06-27 23:02:32+00:00,15,10,"#Elderly, user_favorite",female,monthly,14/6/17
1319698,325,325,Clothing Sales,Clothing,"to expand her ready made clothing business by purchasing more stock of shirts, pants, etc.",IN,India,Burdwan,INR,428,2017-06-14 11:45:55+00:00,2017-05-29 07:00:00+00:00,2017-06-23 19:37:24+00:00,15,10,,female,monthly,14/6/17
1319712,325,325,Fruits & Vegetables,Food,"to expand her vegetable vending business by adding more stocks of tomatoes, ladies fingers, bitter gourds, etc.",IN,India,Burdwan,INR,428,2017-06-14 11:53:57+00:00,2017-05-26 07:00:00+00:00,2017-06-30 21:18:56+00:00,15,10,user_favorite,female,monthly,14/6/17
1319641,325,325,Fruits & Vegetables,Food,"to expand vegetable business by buying more tomato, brinjal, etc. to sell",IN,India,Nadia,INR,428,2017-06-14 09:54:06+00:00,2017-05-22 07:00:00+00:00,2017-06-30 21:44:42+00:00,15,10,user_favorite,female,monthly,14/6/17
1319623,325,325,Weaving,Arts,to expand the handloom business to sell more handwoven saris.,IN,India,Nadia,INR,428,2017-06-14 09:42:02+00:00,2017-05-22 07:00:00+00:00,2017-06-23 19:51:16+00:00,15,10,,female,monthly,14/6/17
1319621,325,325,Weaving,Arts,to expand the handloom business to sell more handwoven saris.,IN,India,Nadia,INR,428,2017-06-14 09:39:24+00:00,2017-05-22 07:00:00+00:00,2017-06-23 04:48:32+00:00,15,12,,female,monthly,14/6/17
1319705,475,475,Clothing Sales,Clothing,"to expand her clothing business by purchasing more stocks of shirts, pants, etc.",IN,India,Nadia,INR,428,2017-06-14 11:49:35+00:00,2017-05-29 07:00:00+00:00,2017-07-07 15:30:24+00:00,15,10,"#Parent, #Woman Owned Biz",female,monthly,14/6/17
1319716,325,325,Grocery Store,Food,"to expand her grocery business by purchasing more stock of rice, wheat, oil, etc.",IN,India,Burdwan,INR,428,2017-06-14 11:58:20+00:00,2017-05-29 07:00:00+00:00,2017-06-29 02:00:47+00:00,15,10,user_favorite,female,monthly,14/6/17
1319711,200,200,Fruits & Vegetables,Food,"to expand her husband's vegetable vending business by adding more stock of vegetable such as tomatoes, ladies finger, bitter gourds, etc.",IN,India,Nadia,INR,428,2017-06-14 11:53:30+00:00,2017-05-22 07:00:00+00:00,2017-06-23 12:38:49+00:00,15,8,user_favorite,female,monthly,14/6/17
1319703,325,325,Weaving,Arts,to expand her hand-loom business to sell more hand-woven saris.,IN,India,Burdwan,INR,428,2017-06-14 11:48:23+00:00,2017-05-26 07:00:00+00:00,2017-06-23 11:42:16+00:00,15,13,,female,monthly,14/6/17
1319704,475,475,Clothing Sales,Clothing,"to expand her clothes-selling business by purchasing more stock of shirts, pants, etc.",IN,India,Nadia,INR,428,2017-06-14 11:49:00+00:00,2017-05-29 07:00:00+00:00,2017-06-29 03:19:33+00:00,15,17,,female,monthly,14/6/17
1319593,375,375,Manufacturing,Manufacturing,"to expand her leaf plate making business by purchasing more raw materials like needles, threads, etc.",IN,India,Rayagada,INR,428,2017-06-14 09:20:14+00:00,2017-05-26 07:00:00+00:00,2017-06-23 05:06:45+00:00,22,8,#Fabrics,female,monthly,14/6/17
1319636,325,325,Dairy,Agriculture,to expand milk business by purchasing cows,IN,India,Khurda,INR,428,2017-06-14 09:50:16+00:00,2017-06-02 07:00:00+00:00,2017-06-26 18:57:25+00:00,21,13,"#Animals, user_favorite, user_favorite",female,monthly,14/6/17
1319357,325,325,Arts,Arts,to start a stone-work business by purchasing the necessary raw materials.,IN,India,Namakkal,INR,428,2017-06-14 05:40:29+00:00,2017-06-09 07:00:00+00:00,2017-06-22 03:43:04+00:00,21,8,"volunteer_pick, volunteer_like, user_favorite, user_favorite",female,monthly,14/6/17
1319589,375,375,Metal Shop,Manufacturing,to expand her iron-welding business by purchasing more stock of iron slabs.,IN,India,Rayagada,INR,428,2017-06-14 09:18:09+00:00,2017-06-01 07:00:00+00:00,2017-06-23 22:39:21+00:00,21,6,,female,monthly,14/6/17
1319723,250,250,Fruits & Vegetables,Food,"to expand vegetables vending business by adding more stock of vegetables such as tomatoes, ladies finger, bitter gourd etc.",IN,India,Nadia,INR,428,2017-06-14 12:05:52+00:00,2017-05-22 07:00:00+00:00,2017-06-26 14:37:43+00:00,15,3,volunteer_like,female,monthly,14/6/17
1319612,325,325,Fruits & Vegetables,Food,"to expand her vegetable business by selling more tomatoes, brinjal, etc.",IN,India,Nadia,INR,428,2017-06-14 09:28:43+00:00,2017-05-22 07:00:00+00:00,2017-06-24 21:16:55+00:00,15,10,,female,monthly,14/6/17
1319363,325,325,Arts,Arts,to start stone-work business by purchasing the necessary raw materials.,IN,India,Namakkal,INR,428,2017-06-14 05:42:41+00:00,2017-06-09 07:00:00+00:00,2017-06-22 14:31:07+00:00,21,6,,female,monthly,14/6/17
1319724,325,325,Printing,Services,"to expand her image-making business by purchasing more raw materials like ink, a printer, etc.",IN,India,Burdwan,INR,428,2017-06-14 12:06:16+00:00,2017-05-29 07:00:00+00:00,2017-06-30 16:12:01+00:00,15,10,user_favorite,female,monthly,14/6/17
1319701,325,325,Metal Shop,Manufacturing,to expand her metal business by purchasing more stock for it.,IN,India,Burdwan,INR,428,2017-06-14 11:47:33+00:00,2017-05-29 07:00:00+00:00,2017-06-23 16:22:21+00:00,15,13,,female,monthly,14/6/17
1319364,325,325,Arts,Arts,to start stonework business by purchasing the necessary materials.,IN,India,Namakkal,INR,428,2017-06-14 05:43:10+00:00,2017-06-09 07:00:00+00:00,2017-06-23 13:28:32+00:00,21,13,,female,monthly,14/6/17
1319629,325,325,Weaving,Arts,"to expand the hand-loom business, to sell more hand-woven saris.",IN,India,Nadia,INR,428,2017-06-14 09:45:35+00:00,2017-05-22 07:00:00+00:00,2017-06-23 13:29:21+00:00,15,13,,female,monthly,14/6/17
1319719,325,325,Metal Shop,Manufacturing,to expand her metal business by purchasing more stock of metal to sell.,IN,India,Burdwan,INR,428,2017-06-14 12:01:09+00:00,2017-05-29 07:00:00+00:00,2017-06-25 12:39:52+00:00,15,13,user_favorite,female,monthly,14/6/17
1320540,125,325,Food Production/Sales,Food,"to start masala powder business and sell chili powder, masala powder, etc.",IN,India,Tiruchirappalli,INR,428,2017-06-15 10:09:55+00:00,2017-06-09 07:00:00+00:00,,21,5,"#Woman Owned Biz, #Vegan",female,monthly,15/6/17
1320463,325,325,Food Production/Sales,Food,"to start a business to chili powder, masala powder, etc.",IN,India,Tiruchirappalli,INR,428,2017-06-15 09:17:14+00:00,2017-06-09 07:00:00+00:00,2017-07-13 05:13:05+00:00,21,12,"user_favorite, #Woman Owned Biz",female,monthly,15/6/17
1320526,75,625,Grocery Store,Food,"to expand her grocery store by purchasing more stock of snacks, oil, sugar, etc.",IN,India,Khurda,INR,428,2017-06-15 10:02:41+00:00,2017-06-02 07:00:00+00:00,,26,3,#Woman Owned Biz,female,monthly,15/6/17
1320459,325,325,Food Production/Sales,Food,"to start a masala powder business and sell chili powder, masala powder, etc.",IN,India,Tiruchirappalli,INR,428,2017-06-15 09:14:23+00:00,2017-06-09 07:00:00+00:00,2017-07-02 18:31:25+00:00,21,10,"user_favorite, #Woman Owned Biz",female,monthly,15/6/17
1320480,225,225,Animal Sales,Agriculture,to expand her animal husbandry business by purchasing goats.,IN,India,Subarnapur,INR,428,2017-06-15 09:32:43+00:00,2017-05-31 07:00:00+00:00,2017-06-25 06:54:12+00:00,22,5,"#Animals, user_favorite",female,monthly,15/6/17
1320534,325,325,Food Production/Sales,Food,"to start a masala powder business and sell chili powder, masala powder, etc.",IN,India,Tiruchirappalli,INR,428,2017-06-15 10:08:01+00:00,2017-06-09 07:00:00+00:00,2017-07-11 15:02:21+00:00,21,12,"user_favorite, #Woman Owned Biz, #Vegan",female,monthly,15/6/17
1320485,100,325,Fruits & Vegetables,Food,"to expand her vegetable business by selling more tomatoes, brinjal, etc.",IN,India,Subarnapur,INR,428,2017-06-15 09:36:50+00:00,2017-05-31 07:00:00+00:00,,22,4,"user_favorite, #Vegan, #Woman Owned Biz, user_favorite",female,monthly,15/6/17
1320531,475,475,Food Production/Sales,Food,to expand her food business by purchasing more raw materials.,IN,India,Khurda,INR,428,2017-06-15 10:07:06+00:00,2017-06-02 07:00:00+00:00,2017-07-05 10:11:22+00:00,21,12,"#Repair Renew Replace, #Woman Owned Biz",female,monthly,15/6/17
1320478,325,325,Dairy,Agriculture,"to purchase cows to expand her milk business by selling butter, curd etc.",IN,India,Subarnapur,INR,428,2017-06-15 09:31:20+00:00,2017-05-31 07:00:00+00:00,2017-06-29 05:41:39+00:00,22,8,"#Animals, user_favorite, user_favorite, user_favorite, user_favorite",female,monthly,15/6/17
1320546,475,475,Tailoring,Services,"to expand her tailoring enterprise by purchasing a sewing machine and stitching dresses, frocks, etc.",IN,India,Khurda,INR,428,2017-06-15 10:12:41+00:00,2017-06-02 07:00:00+00:00,2017-07-02 23:40:25+00:00,21,17,"#Fabrics, #Biz Durable Asset, #Woman Owned Biz, user_favorite, user_favorite, #Job Creator",female,monthly,15/6/17
1320473,325,325,Dairy,Agriculture,"to expand her milk business by purchase of cows to be able to sell butter, curd, etc.",IN,India,Subarnapur,INR,428,2017-06-15 09:28:44+00:00,2017-05-31 07:00:00+00:00,2017-06-27 03:10:35+00:00,22,8,"#Elderly, #Animals, user_favorite",female,monthly,15/6/17
1320517,50,400,Grocery Store,Food,"to expand her grocery store by purchasing more stock of snacks, oil, sugar, etc.",IN,India,Khurda,INR,428,2017-06-15 09:55:28+00:00,2017-06-02 07:00:00+00:00,,21,2,#Woman Owned Biz,female,monthly,15/6/17
1320445,325,325,Food Production/Sales,Food,"to start masala powder business, making and selling chili powder, masala powder, and other related items.",IN,India,Tiruchirappalli,INR,428,2017-06-15 08:59:55+00:00,2017-06-09 07:00:00+00:00,2017-07-07 14:02:29+00:00,21,12,"#Woman Owned Biz, user_favorite",female,monthly,15/6/17
1320518,325,325,Food Production/Sales,Food,to expand her food business by purchasing more raw materials.,IN,India,Khurda,INR,428,2017-06-15 09:56:37+00:00,2017-06-02 07:00:00+00:00,2017-06-26 21:59:54+00:00,21,8,user_favorite,female,monthly,15/6/17
